Time;Sensor1;Sensor2;Sensor3
30531819;-9,277531623840332;-0,24420857429504395;2,846705913543701
30371144;-9,339780807495117;-0,24181437492370605;2,7461493015289307
30210440;-9,284713745117188;-0,26815059781074524;2,849100112915039
30049735;-9,301473617553711;-0,33039984107017517;2,8826189041137695
29889031;-9,327810287475586;-0,304063618183136;2,695871114730835
29728275;-9,275136947631836;-0,363918662071228;2,9089550971984863
29567591;-9,282320022583008;-0,38067805767059326;2,738966703414917
29406840;-9,299078941345215;-0,3878606855869293;2,779668092727661
29246136;-9,246406555175781;-0,2753331959247589;2,8155810832977295
29085440;-9,32302188873291;-0,30885201692581177;2,5761611461639404
28924773;-9,548076629638672;-1,0103530883789062;4,125209331512451
28764066;-9,457097053527832;-0,2801215946674347;2,3104045391082764
28603364;-8,908824920654297;0,019153613597154617;2,913743495941162
28442629;-8,518569946289062;0,1843535304069519;2,6839001178741455
28281924;-9,222464561462402;-0,05267243832349777;2,559401512145996
28121220;-9,107542991638184;0,038307227194309235;2,274491548538208
27960485;-8,927978515625;-0,12928688526153564;2,964021682739258
27799750;-9,428366661071777;-0,7254431247711182;2,75812029838562
27639045;-9,440337181091309;-0,7469909191131592;2,4396915435791016
27478310;-9,761159896850586;-1,3072341680526733;2,6024973392486572
27317605;-9,710882186889648;2,276885747909546;2,52109432220459
27156901;-10,469843864440918;0,8403648138046265;-0,7398083209991455
26996166;-12,60547161102295;0,20350714027881622;0,16998831927776337
26835431;-9,971850395202637;0,5913678407669067;0,5650315880775452
26674726;-9,576807022094727;-0,19393034279346466;-0,730231523513794
26514022;-2,410961151123047;-1,7142484188079834;-2,80361008644104
26353317;-9,35654067993164;1,2832920551300049;9,299078941345215
26192582;-5,394136428833008;-1,9393033981323242;1,1444283723831177
26031847;-8,485051155090332;-0,33997663855552673;-5,056553840637207
25871142;-13,168108940124512;-2,054224967956543;2,959233283996582
25710438;-10,096348762512207;0,42377370595932007;1,6065093278884888
25549703;-9,255983352661133;0,912190854549408;-2,3535003662109375
25388998;-9,327810287475586;2,0661959648132324;-2,8802247047424316
25228294;-6,574477672576904;-4,4532151222229;-5,837063789367676
25067559;-9,14585018157959;-0,933738648891449;-0,586579442024231
24906885;-6,234501361846924;-0,8307880163192749;-3,780444383621216
24746180;-14,391546249389648;0,5770025849342346;-9,801861763000488
24585476;-11,35809326171875;-0,2082955539226532;4,050989151000977
24424802;-9,124302864074707;-0,09576806426048279;-1,7908629179000854
24264128;-9,775525093078613;-1,400607943534851;-1,4987702369689941
24103454;-10,196905136108398;-0,3208230137825012;4,577713489532471
23942749;-10,843339920043945;-0,08619125932455063;11,611878395080566
23782044;-6,797138690948486;-3,4763808250427246;-0,1604115068912506
23621340;-11,003750801086426;0,6177040338516235;-6,636727333068848
23460635;-8,38688850402832;-0,790086567401886;2,406172752380371
23299931;-10,38844108581543;-1,766920804977417;-0,6823474764823914
23139226;-11,08754825592041;-2,3511061668395996;-0,0694318488240242
22978522;-9,473855972290039;-1,139639973640442;-2,918531894683838
22817787;-6,481103897094727;5,20978307723999;1,886630892753601
