Time;Sensor1;Sensor2;Sensor3
165763343;2,4660277366638184;0,933738648891449;9,832986831665039
165602732;2,2816741466522217;0,9624691009521484;9,466673851013184
165442091;2,231395959854126;0,8930372595787048;9,854534149169922
165281449;2,1571757793426514;0,8044517636299133;9,746794700622559
165120838;2,367865562438965;0,9289502501487732;9,600749015808105
164960227;2,5450363159179688;0,9050082564353943;9,105149269104004
164799585;2,276885747909546;1,3120225667953491;9,72285270690918
164638974;2,389413356781006;1,2713210582733154;9,746794700622559
164478363;2,315192937850952;1,3215993642807007;9,880870819091797
164317722;2,9305028915405273;1,482010841369629;9,421183586120605
164157111;2,3127987384796143;0,9217676520347595;9,466673851013184
163996469;3,023876667022705;1,8124107122421265;9,892841339111328
163835858;2,1164743900299072;1,5322890281677246;9,622296333312988
163675217;1,5705963373184204;1,9847931861877441;10,237606048583984
163514606;2,1715409755706787;3,0861260890960693;8,576030731201172
163353964;1,4628572463989258;2,7293899059295654;9,160215377807617
163193353;1,601720929145813;3,2369606494903564;9,825803756713867
163032742;1,5897499322891235;5,04218864440918;7,979874134063721
162872101;3,332728862762451;5,329493045806885;7,252037048339844
162711490;2,279279947280884;4,570530891418457;9,030928611755371
162550879;1,9967641830444336;5,044582843780518;7,5417351722717285
162390237;1,6112977266311646;5,032611846923828;6,947973251342773
162229596;6,1315507888793945;6,430825710296631;6,112396717071533
162068984;1,8986018896102905;5,157110691070557;9,68694019317627
161908343;2,03507137298584;6,320692539215088;6,696582317352295
161747762;5,197812080383301;6,217741966247559;10,342951774597168
161587121;1,173158884048462;2,6192567348480225;6,143521785736084
161426479;-0,18914192914962769;-2,537853717803955;5,947196960449219
161265868;4,829104900360107;-6,435614109039307;12,339715957641602
161105227;-2,760514497756958;-9,23443603515625;8,111555099487305
160944616;-1,436521053314209;-11,042057991027832;4,206612586975098
160784005;0,7182605266571045;-11,281478881835938;2,118868589401245
160623394;4,01268196105957;-10,316615104675293;2,056619167327881
160462752;1,8171991109848022;-9,516951560974121;0,9217676520347595
160302141;2,4636335372924805;-10,17296314239502;0,768538773059845
160141500;3,3734302520751953;-11,039664268493652;-0,8738836050033569
159980889;4,76924991607666;-8,769960403442383;-3,845088005065918
159820278;5,858611583709717;-9,186552047729492;-2,6431987285614014
159659667;0,45489832758903503;-7,829039573669434;0,9145850539207458
159499056;2,7700912952423096;-9,282320022583008;-2,3965959548950195
159338414;1,4221558570861816;-8,327033042907715;-3,2824504375457764
159177803;3,825934410095215;-7,709329605102539;0,4405331015586853
159017192;4,469974517822266;-9,464279174804688;-1,45806884765625
158856581;2,0661959648132324;-17,06826400756836;2,013523578643799
158695940;3,971980571746826;-9,50737476348877;-4,98472785949707
158535328;4,982333660125732;-6,888118267059326;-1,3934253454208374
158374717;0,8259995579719543;-16,299724578857422;9,265560150146484
158214076;7,7428483963012695;-25,737668991088867;7,999027729034424
158053465;3,181894063949585;-4,046200752258301;1,3742717504501343
157892854;-4,67827033996582;-12,368446350097656;-0,7829039692878723
157732243;6,054935932159424;-20,894197463989258;9,48343276977539
157571601;3,1938650608062744;-11,075576782226562;-2,1068975925445557
157410990;4,766855716705322;-7,570465564727783;-3,641580820083618
157250379;1,1683704853057861;-11,362881660461426;1,6879122257232666
157089738;5,762843608856201;2,0590133666992188;-3,4572272300720215
156929127;3,069366693496704;-1,4221558570861816;5,212177276611328
156768516;6,260837554931641;-9,967061996459961;-6,576871871948242
156607905;1,460463047027588;-12,344504356384277;-19,783288955688477
156447263;3,687070608139038;-10,213664054870605;4,7836151123046875
156286652;0,3016694188117981;-11,063606262207031;6,552929878234863
156126011;-2,8778305053710938;-23,39853286743164;-46,373291015625
155965400;6,375759124755859;-10,292673110961914;-18,236635208129883
155804789;-3,6320040225982666;-7,522581577301025;1,4389152526855469
155644178;15,835249900817871;-14,999673843383789;6,825869083404541
155483536;0,4596867263317108;-12,270283699035645;-10,165780067443848
155322925;1,9991583824157715;-6,311115741729736;1,5442601442337036
155162314;0,22505496442317963;-19,80722999572754;0,12689268589019775
155001703;11,065999984741211;-11,480196952819824;-9,550470352172852
154841061;2,628833532333374;-1,7046716213226318;3,8762125968933105
154680450;2,1978771686553955;-8,47786808013916;3,383007049560547
154519839;-3,7158010005950928;-12,217611312866211;-13,536816596984863
154359198;3,157952070236206;-11,678915977478027;1,2880805730819702
154198587;1,8746598958969116;-8,863334655761719;-1,2330138683319092
154037976;4,932055473327637;-0,5171475410461426;0,933738648891449
153877365;4,390965938568115;-17,79849624633789;-21,914127349853516
153716754;-0,9481038451194763;-6,823474884033203;4,888959884643555
153556112;11,659762382507324;-22,66111946105957;10,137049674987793
153395501;-1,335964560508728;-12,557587623596191;-1,0582371950149536
153234890;2,604891538619995;-6,703764915466309;-1,0630255937576294
153074249;0,5051765441894531;-13,273454666137695;2,0805611610412598
152913638;5,724536418914795;-0,4644751250743866;-4,7836151123046875
152753027;1,659181833267212;-2,513911724090576;5,884947776794434
152592416;4,46518611907959;-8,588001251220703;-3,2752678394317627
152431805;-6,658275127410889;-14,477737426757812;-9,033323287963867
152271163;7,079654216766357;-10,359710693359375;6,754043102264404
152110552;-3,445256233215332;-10,014945983886719;2,913743495941162
151949941;1,3311761617660522;-16,024391174316406;10,287884712219238
151789330;2,9041666984558105;-1,0031704902648926;5,827486991882324
151628719;-3,7158010005950928;-8,446743965148926;8,283937454223633
151468078;1,4939818382263184;-16,031574249267578;-2,3989901542663574
151307467;0,8451532125473022;-11,202469825744629;-2,4875755310058594
151146855;2,3511061668395996;-8,99740982055664;-3,4332852363586426
150986214;2,513911724090576;1,3551181554794312;6,7492547035217285
150825603;6,229712963104248;-24,813507080078125;-27,741615295410156
150664992;0,09576806426048279;-4,788403511047363;3,931279182434082
150504350;12,385205268859863;-14,621389389038086;4,0749311447143555
150343739;-3,5170822143554688;-13,323732376098633;-1,1300631761550903
150183128;1,656787633895874;-6,275202751159668;1,9057846069335938
150022487;0,22266076505184174;-15,94777774810791;3,531447410583496
149861876;11,05642318725586;-12,619836807250977;-14,022839546203613
149701265;2,5450363159179688;-3,5434184074401855;4,994304656982422
149540654;7,321468830108643;-8,35336971282959;-5,501875400543213
149380012;-3,1914708614349365;-17,86313819885254;-12,988544464111328
149219401;3,797203779220581;-8,403648376464844;5,698200225830078
149058729;-3,354276657104492;-11,767500877380371;9,05487060546875
148898118;11,99255657196045;-20,3507137298584;3,028665065765381
148737507;1,7046716213226318;-3,3039982318878174;4,132391929626465
148576896;-4,0749311447143555;-8,643068313598633;-1,2210428714752197
148416285;8,470685958862305;-12,643778800964355;2,0853497982025146
148255644;1,0271124839782715;-12,22000503540039;-3,6535518169403076
148095033;0,8068459630012512;-7,321468830108643;-0,3280056416988373
147934422;2,6360161304473877;-2,6791117191314697;6,0405707359313965
147773780;-0,5219359993934631;-22,29959487915039;-15,389928817749023
147613169;0,20350714027881622;-5,87776517868042;3,6152446269989014
147452558;9,880870819091797;-13,97016716003418;-1,403002142906189
147291947;-3,2537200450897217;-14,712369918823242;2,006340980529785
147131305;3,847482204437256;-6,7923502922058105;-0,14604631066322327
146970694;-0,8092401623725891;-12,641385078430176;6,27280855178833
146810083;13,917494773864746;-17,415422439575195;-2,027888774871826
146649472;1,9967641830444336;-1,3838485479354858;4,833893299102783
146488831;1,1827356815338135;-8,4108304977417;7,079654216766357
146328220;-2,492363929748535;-14,166491508483887;-8,98543930053711
146167609;1,4221558570861816;-12,188880920410156;-1,292868971824646
146006967;2,38462495803833;-8,492233276367188;-0,6871358752250671
145846356;1,1276689767837524;-8,14028549194336;1,2713210582733154
145685745;0,6991068720817566;-22,874202728271484;-18,339584350585938
145525134;-0,33039984107017517;-5,975927352905273;3,1483752727508545
145364493;13,979743957519531;-14,67406177520752;1,1899182796478271
145203882;-2,6791117191314697;-10,512939453125;1,6328455209732056
145043271;1,702277421951294;-8,418013572692871;3,3518824577331543
144882629;5,185841083526611;-9,033323287963867;-9,488221168518066
144722018;2,7246015071868896;-3,450044631958008;5,604825973510742
144561407;5,147533416748047;-16,668432235717773;-33,15251159667969
144400796;0,3926490843296051;-6,536170482635498;2,248155355453491
144240185;11,353304862976074;-12,926295280456543;1,403002142906189
144079544;-3,6559460163116455;-13,26866626739502;2,0901381969451904
143918932;4,015076160430908;-8,159439086914062;2,183511972427368
